Origen de Publicación;Autor;Autor y Afiliación;Título Publicación;Revista;Año Publicación;ISBN;CODIGO WOS;NOTAS;TIPO DE DOCUMENTO;DOI;AFD;INSTITUCIÓN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
Journal Article;;"[Martinez-Cifuentes, Maximiliano] Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile. [Salazar, Ricardo] Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile. [Ramirez-Rodriguez, Oney] Univ Tecn Manabi, Inst Ciencias Basicas, Dept Quim, Av Urbina & Che Guevara, Portoviejo 130104, Ecuador. [Ramirez-Rodriguez, Oney] Univ Aysen, Campus Rio Simpson,Obispo Vielmo 62, Coyhaique 5952039, Chile. [Weiss-Lopez, Boris] Univ Chile, Fac Ciencias, Dept Quim, Las Palmeras 3425,Casilla 653, Santiago 7800003, Chile. [Araya-Maturana, Ramiro] Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
Martinez-Cifuentes, M (reprint author), Univ Tecnologica Metropolitana, Programa Inst Fomento Invest Desarrollo & Innovac, Ignacio Valdivieso 2409,Casilla 9845, Santiago 8940577, Chile.; Salazar, R (reprint author), Univ Santiago Chile, Lab Electroquim Medio Ambiente, Dept Quim Mat, LEQMA,Fac Quim Biol,USACh, Casilla 40,Correo 33, Santiago 9170022, Chile.; Araya-Maturana, R (reprint author), Univ Talca, Inst Quim Recursos Nat, Av Lircay S-N,Casilla 747, Talca 3460000, Chile.
mmartinez@utem.cl; ricardo.salazar@usach.cl; oramirez@ciq.uchile.cl; bweiss@uchile.cl; raraya@utalca.cl";Experimental and Theoretical Reduction Potentials of Some Biologically Active ortho-Carbonyl para-Quinones;Molecules;2017;1420-3049;WOS:000404517800075;"ISI Document Delivery No.: EZ2CQ
Times Cited: 0
Cited Reference Count: 59
Martinez-Cifuentes, Maximiliano Salazar, Ricardo Ramirez-Rodriguez, Oney Weiss-Lopez, Boris Araya-Maturana, Ramiro
Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) [1140753]; NLHPC [ECM-02]
We are grateful to Fondo Nacional de Desarrollo Cientifico y Tecnologico (FONDECYT) grant 1140753. Powered@NLHPC: This research was partially supported by the supercomputing infrastructure of the NLHPC (ECM-02). We gratefully thank the referees for their constructive comments and recommendations, which helped to improve the readability and quality of the paper.
Mdpi ag
Basel";Article;"577
10.3390/molecules22040577";2017;UAYSEN
